Stkcd,other_receivables,fix_assets_net,intangible_assets_net,ttl_assets,ttl_current_assets,net_assets,total_liab,current_liab,year,retained_earnings
000032,49417088.22,103407397.8,301756816.07,1692009584,1150829729.86,1048479185.68,643530398.32,638150398.32,2012,466884690.9
000032,96489202.84,66132079.98,291049414.15,1501408866.53,980889217.67,1015028109.35,486380757.18,480936697.18,2013,433455945.33000004
000032,162595103.6,115407457.07,292362938.49,2766920133.14,2129081149.26,1492090810.41,1274829322.73,1258880809.28,2014,651342574.9100001
000032,30547679.03,89006228.32,287815826.82,2125737187.65,1519456142.2,1508499075.07,617238112.58,588720175.16,2015,694290812.67
000032,41807785.94,103806659.73,272295981.81,1955415046.82,1385036967.65,1549627163.9,405787882.92,384336697.16,2016,747966128.24
000032,60416436.68,84395388.27,256936561.14,1927338865.54,1407263266.53,1568764646.95,358574218.59,339226310.38,2017,759078309.01
000032,50225453.85,76958940.01,244921637.84,2153380723.23,1616866785.19,1516120357.74,637260365.49,617622039.97,2018,879253288.97
000032,37140440.96,86626577.88,237584240.95,2342259464.48,1801368130.01,1658259014.8,684000449.68,661506800.87,2019,980510153.3
000033,60498588.46,278753627.53,287947.61,469706176.51,98567323.74,268388905.56,201317270.95,63988828.72,2012,-161331130.42000002
000033,4162301.25,277249945.3,224039.18,564941769.25,95334946.41,271875112.2,293066657.05,57120595.4,2013,-157844923.78
000033,1073635.23,270532180.66,156573.38,467105430.4,29915635.8,-191995833.55,659101263.95,48733464.65,2014,-621715869.53
000033,296685630.19,0,130780.07,424383658.15,424230601.82,9615878.55,414767779.6,119714443.83,2015,-552003232.54
000033,259412520.71,203478.62,120310.5,319193188.34,318030334.98,22816133.74,296377054.6,37733679.87,2016,-546396766.5600001
000034,1738693.39,72142264.46,8730734.48,193552086.24,109858025.61,89319948.19,104232138.05,93693026.7,2012,-911301842.06
000034,1352981.12,54848243.91,4926223.29,378211289.87,272596467.37,106086862.77,272124427.1,265499978.14,2013,-894534927.48
000034,2112971.76,58731315.12,4740199.05,461668045.26,260384220.97,165636614.87,296031430.39,293757104.99,2014,-833063721.74
000034,2947467,55791316.08,4540116.92,448008298.67,343846577.54,186999858.89,261008439.78,260862830.16,2015,-811700477.72
000034,261583360.11,214139948.08,52615806.37,17037169575.96,15607897620.96,2650673215.39,14386496360.57,12761698325.21,2016,-409711823.5
000034,212636753.84,189472328.14,2565307035.72,24273190387.85,19067100369.87,3357832641.1,20915357746.75,19602361195.77,2017,313212889.53
000034,219791926.88,170344840.12,2546113647.63,25985451950.06,20301291577.32,3846490249.74,22138961700.32,20325291870.06,2018,800766237.51
000034,183110885.61,152024086.54,2450600309.82,29420902442.41,23355495599.43,4374867089.92,25046035352.49,22510928065.86,2019,1361433171.3200002
000035,39254.92,4556.81,4914190.13,307902946.69,172589833.46,-1857990442.34,2165893389.03,1622718930.96,2012,-2094229564.5600002
000035,154875.34,9177.63,0,10441933.09,10432755.46,12474956.74,-2033023.65,-2033023.65,2013,-962682569.23
000035,18533644.81,721029555.25,655207096.63,3272286230.68,864197065.91,1622182186.71,1650104043.97,926370710.69,2014,322147193.72999996
000035,11089655.46,715726524.23,1797439512.04,4399024386.49,682685981,1850377416.92,2548646969.57,980991564.46,2015,550342423.94
000035,16110627.24,1035067115.6,1745747988.15,5998494257.39,789093575.11,2062461721.4,3936032535.99,2153284458.62,2016,762066928.95
000035,32074988.04,1074810233.23,2162153258.81,8130264343.09,2183078588.53,3048382543.86,5081881799.23,2879320415.03,2017,984336126.49
000035,27499571.08,1324760253.23,2832356073.33,8808911186.25,1792418907.08,3294513874.48,5514397311.77,4174217812.41,2018,1200828626.45
000035,208365590.36,7503220782.95,10682820344.16,47296911052.27,12031466160.49,11703484081.04,35593426971.23,13245567409.27,2019,1913828967.44
000036,22453436.26,102494791.36,7473844.95,4267243630.88,3391535709.74,2431057952.2,1836185678.68,1058006640.47,2012,511107208.55
000036,10836831.02,105129472.54,6430106.8,4195887407.95,3296057827.43,2536482412.24,1659404995.71,1287943837.44,2013,590921589.54
000036,17398628.01,291548358.17,6762423.37,4568926337.34,3546990223.84,2493344929.15,2075581408.19,873466814.5,2014,625297714.31
000036,17092560.72,283636813.48,6183930.05,6463740837.81,5328375380.85,2683002239.83,3780738597.98,1667514710.92,2015,694603633.37
000036,35560755.67,962580130.19,9294148.59,9725476321.94,7589490404.88,4024710149.06,5700766172.88,5188710979.59,2016,2043146007.43
000036,37842326.84,927643053.69,7788015.15,8718661474.28,6527795141.62,5082662383.15,3635999091.13,2877170176.84,2017,3043824775.02
000036,37580878.43,835262204.21,6109008.39,10893040699.04,8662239366.33,5439991579.84,5453049119.2,4237691192.29,2018,3441725005.71
000036,5121113.62,816408831.11,4788324.01,12141997907.5,9761529506.84,5646096224.68,6495901682.82,4548242552.03,2019,3231960127.6
000037,16297883.22,2040100204.81,62471514.35,5536067729.98,3307428991.25,1722811283.82,3813256446.16,3753240980.52,2012,582523384.96
000037,42191268.26,1892316932.05,58924611.98,5440291369.21,3327018733.45,1799779552.83,3640511816.38,3556298299.88,2013,635622501.4100001
000037,30150229.08,1839739944.19,56524171.28,5056415825.14,3016097219.01,1378147190.55,3678268634.59,3454086319.63,2014,305109216.42
000037,30685319.69,1667494083.42,53801475.81,4579853736.04,2741266959.15,548910805.28,4030942930.76,3259407724.41,2015,-329514450.64
000037,395804901.21,1544562696.68,51081104.21,4363703614.03,2651653930.13,2023969477.37,2339734136.66,1832915268.51,2016,977180384.82
000037,38771888.74,1420620565.05,48470500.6,2883804392.7,1246229652.99,2024346554.13,859457838.57,764781017.07,2017,993084567.2900001
000037,40133297.74,1405649989.24,45987255.24,3307148289.92,1666915683.35,2036799378.88,1270348911.04,1142070419.33,2018,1012338333.41
000037,32321826.94,1381675872.68,43602166.44,3219261720.55,1623611118.54,2062492321.5,1156769399.05,1021615659.25,2019,1039739290.14
000038,6637679,151018.06,0,610156264.42,606264789.36,193609591.23,416546673.19,414547628.19,2012,38601861.84
000038,8084388.32,125875,0,680915598.25,674750826.89,201745738.97,479169859.28,477170814.28,2013,40591837.760000005
000038,7727122.43,81324.58,0,683292590.38,674406020.63,146789371.88,536503218.5,527048209.06,2014,-8744586.059999999
000038,11908742.84,64665.35,0,744777535.46,735131953.6,154851733.86,589925801.6,589925801.6,2015,-2810675.409999999
000038,47099352.42,146178746.6,57906464.47,6393623559.44,3535516015.69,5113919254.44,1279704305,1127663547.42,2016,230443720.73
000038,171956520.47,108110436.03,64971937.64,5771928314.43,3257862694.56,5396866969.61,375061344.82,350577648.14,2017,555700264.4
000038,40266831.58,57977267.78,8966771.7,3033786538.94,2631787610.16,2629151539.86,404634999.08,400078576.97,2018,-2202979262.12
000038,211509380.74,1474186.43,6728272.77,2917164237.96,1891925842.38,2753932140.8,163232097.16,163232097.16,2019,-2081599410.28
000039,2114435000,11608747000,3273750000,62992380000,38346189000,22117157000,40875223000,24868782000,2012,16452631000
000039,2805061000,13508082000,3699969000,72605972000,41170602000,24496128000,48109844000,31819034000,2013,18020601000
000039,2574975000,19051137000,4355832000,87776181000,45172177000,27282115000,60494066000,42579025000,2014,19778366000
000039,3253650000,21848053000,4983558000,106763171000,43530325000,35494876000,71268295000,45045739000,2015,20866723000
000039,9347887000,22037261000,4654757000,124614748000,53352031000,39134792000,85479956000,45401786000,2016,20774432000
000039,8259736000,22941021000,4711244000,130604379000,59001923000,43237434000,87366945000,50206855000,2017,23016029000
000039,11276144000,23188737000,4660847000,158883963000,81902959000,52402988000,106480975000,72452887000,2018,25365354000
000039,7591488000,37849258000,5157551000,172107521000,90023127000,55037978000,117069543000,69068335000,2019,25065200000
000040,82738287.83,90064020.44,14265445.3,2868350341.21,2383234847.93,1164784210.3,1703566130.91,1463602427.75,2012,391364632.62
000040,77956360.6,72604602.33,14053698.2,3960575985.28,3603119404.64,1252484363.92,2708091621.36,1822225352.01,2013,475612800.99
000040,88558287.95,70957418.68,13409839.66,4269813106.09,3958662362.76,1268554535.17,3001258570.92,2690432623.84,2014,519389554.28
000040,73968740.02,66959738.87,16953521.16,6768909271.05,6358762355.14,1325577157.39,5443332113.66,3296073288.99,2015,572047266.76
000040,94837258.22,201380641,29228466.45,17287967224.95,13129506288.07,10963922653.09,6324044571.86,3663538210.4,2016,742730810.3199999
000040,329615599.4,2736544872.03,63931167.72,28903531696.82,20621658414.59,11559465111.54,17344066585.28,10588335870.82,2017,1268108737.05
000040,1019210727.88,5637026735.1,139004450.01,34423044803.15,21367158569.02,14571182335.34,19851862467.81,13421020942.48,2018,2331016917.93
000040,650732493.13,5820999223.56,153321679.81,30987232190.53,17082763434.79,13520556846.59,17466675343.94,12044684588.4,2019,1247190653.42
000042,30806699.72,70777263.39,6466187.25,7516712220.95,6422491631.24,2902087586.5,4614624634.45,2794752717.56,2012,1960614174.8000002
000042,93490689.61,85297495.53,6608826.74,7998173391.93,7054872759.63,3066963383.63,4931210008.3,3361160008.3,2013,2241595618.15
000042,37185994.47,81788224.58,6234052.25,16196337801.76,15098422362.99,3300802502.45,12895535299.31,8944345299.31,2014,2235912316.83
000042,69292866.53,1457834962.17,8064987.62,24621393457.39,20416209322.72,5616185223.66,19005208233.73,11871218289.63,2015,2566421346.9500003
000042,108979146.27,1451188019.98,7689990.55,29161608501.95,24832562256.28,5861144401.04,23300464100.91,15077420557.3,2016,2693939975.4500003
000042,263995457.35,1392109390.43,6547324.26,43619885474.24,37748323394.17,6883814885.77,36736070588.47,24336245262.2,2017,3256116657.4900002
000042,417662103.58,1254080320.87,4297617.03,46050688700.65,40402896977.37,7666289714.17,38384398986.48,27991099896.29,2018,3569840761.38
000042,612242431.1,1124403484.5,2687688.05,45141526985.37,39493929961.76,8012771553.5,37128755431.87,24553298708.87,2019,4302219626.75
000043,1036081456.94,206830625.22,17748263.88,14426143746.25,9745080146.42,4035559848.45,10390583897.8,7325931782.57,2012,1638470380.81
000043,787189492.34,213947879.54,17409819.96,17718045199.18,12719389636.56,4112761026.7,13605284172.48,8174121017.64,2013,2038833405.6399999
000043,954519997.22,154484325.59,22055633.69,20068381834.15,14458324361.41,4154764699.04,15913617135.11,9948384029.12,2014,2397941122.31
000043,826737186.93,141764370.7,11853354.12,22881018616.52,13641621622.2,4695344145.48,18185674471.04,11024495899.32,2015,2732463849.88
000043,3209671201.4,637033459.59,11514910.2,21733185265.69,12442334125.3,4727829308.98,17005355956.71,9556155204.16,2016,2860506639.58
000043,700022892.58,629658099.25,11176466.28,19114097655.49,11101322713.24,4598564381.06,14515533274.43,9612671802.9,2017,2963835372.64
000043,427423149.53,600986968.99,10838022.36,13235646080.27,5212324216.9,4885288875.08,8350357205.19,3447467611.03,2018,3753752598.5
000045,51069068.33,949164677.21,46162461.69,1880660667.21,560536779.96,1303011954.39,577648712.82,308337857.24,2012,137576967.72
000045,140270310.59,878246098.01,43878071.37,2851759735.91,1578110035.83,2297846577.11,553913158.8,242091020.93,2013,184799558.69
000045,41843377.39,824871367.33,41771402.89,2822783501.87,1614242672.58,2196249248.26,626534253.61,424777889.71,2014,71208230.43
000045,45133672.1,790019487.16,40626936.34,2969394978.7,1859538138.18,2174569545.55,794825433.15,564449822.83,2015,79705457.83
000045,67272556.72,723685287.56,39698654.32,4119586266.47,2988100882.39,3440118982.11,679467284.36,489421499.74,2016,-7565146.710000008
000045,12925984.45,656133200.19,38870673.4,4195746507.56,2868473364.91,3523019129.58,672727377.98,497960313.26,2017,45210954.75
000045,14846896.5,987876247.55,37880815.85,4619203416.79,2994526187.97,3459480526.74,1159722890.05,1021731191.72,2018,22230329.820000008
000045,12440761.13,903229077.83,36517996.34,4531399885.99,2226674240.35,3854615570.18,676784315.81,485575398.93,2019,139904687.42000002
000046,357855685.63,139076936.99,5672257.8,30934760741.08,30162902716.86,8962333992.09,21972426748.99,7226151838.71,2012,1276424163.8400002
000046,224700283.22,134252557.23,7424528.41,40738039058.4,38948085463.17,9651012943.74,31087026114.66,12140279968.6,2013,2001901062.24
000046,295537113.82,556297064.69,33606162.29,70889108573.14,59517310357.82,12515050743.51,58374057829.63,30982557634.44,2014,2857530930.71
000046,302115729.64,690701982.97,65702756.39,118356200350.18,100350579931.27,15162632347.7,103193568002.48,48452611313.11,2015,4013139474.04
000046,2322461987.3,885235389.17,86001357.29,167835999425.01,125861091518.31,24893922180.29,142942077244.72,54120815180.46,2016,6511352495.28
000046,497193022.55,1025599266.91,104568645.92,187775062711.27,135671991724.84,27495882037.3,160279180673.97,89733728460,2017,8478977910.7
000046,1562344182.7,943159518.64,104911581.97,212096668235.22,150755495126.45,28430000145.58,183666668089.64,111516610564.9,2018,8517417257.57
000046,2312359880.77,975998729.4,146601384.24,177872272471.88,137200173734.73,33106988869.56,144765283602.32,102121017435.4,2019,8133769800.67
000048,48818159.57,320501252.19,87325408.77,1211733976.21,645003052.6,493880426.44,717853549.77,692568077.64,2012,-32951525.389999997
000048,29451418.27,385366651.3,127713383.59,1330565566.9,633391966.39,483709963.88,846855603.02,786541376.96,2013,-41971780.970000006
000048,45170773.84,363863379.71,139366823.53,1982938749.22,1290143063.51,604670690.9,1378268058.32,1341502250.62,2014,71828018.53
000048,46241437.07,339216703.59,127700736.56,1940801275.08,1180726870.74,802345772.47,1138455502.61,1078284681.76,2015,279599454.52
000048,24188536.91,352558111.59,116128102.67,1959736873.69,1085291386.25,826060157.87,1133676715.82,1023978393.5,2016,285560270.93
000048,23232018.22,623475592.3,106788804.74,3904776967.49,2904227078.82,708747751.05,3196029216.44,2419059025.98,2017,130023962.51
000048,32218191.82,653005438.43,101518350.09,5182504077.75,3981909019.9,1225380850.34,3957123227.41,3782581535.4,2018,567418945.22
000048,76598146.3,505784189.04,46033455.73,6471993600.37,5303627797.17,2377733959.43,4094259640.94,3963956929.56,2019,1692690203.65
000049,5252926.29,112513431.15,25556253.46,1861265599.16,1673174206.96,464209452.45,1397056146.71,1384549744.28,2012,224778476.01999998
000049,9482032.59,118730608.51,23871115.35,3371093018.1,3168594181.76,652371893.12,2718721124.98,2606065703.84,2013,389755753.23
000049,121789373.85,162440484.17,46635575.97,4675603417.17,4409327591.52,918482639.88,3757120777.29,3684707254.17,2014,528518227.45
000049,30767674.86,177875086.29,46769356.73,3402574472.52,3017389924.63,1197803228.74,2204771243.78,2181419572.53,2015,717692855.22
000049,49351435.67,226927551.38,62163923.19,5145792230.51,4544739461.56,1500105070.45,3645687160.06,3644037418.13,2016,942207631.61
000049,41894349.89,660445642.18,59127792.08,7619067450.01,6468187069.5,1815220596.57,5803846853.44,5803507727.49,2017,1191432284.19
000049,181560270.52,686493405.54,56121029.98,8822025314,7648074317.06,2264643584.24,6557381729.76,6312977747.63,2018,1536568257.73
000049,159646404.84,859925940.08,178839406.51,8770155402.77,7189533123.56,2861251835.76,5908903567.01,5355778126.58,2019,1977227215.91
000050,48655602,4412502695,205700066,7803188441,2191280232,3056111991,4747076450,2536634002,2012,264364790
000050,72921030,3986723070,202221792,7976761304,2814162375,3285724462,4691036842,2853269916,2013,373455766
000050,84566432,7816029519,593973950,15692498583,5142728763,8561115637,7131382946,4775039253,2014,171357661
000050,26675030,6845571380,957723367,21628692218,11219204620,13248334175,8380358043,6125072971,2015,612859304
000050,138825158.3,6268134989.32,1044619087.28,21679336300.21,9387264381.16,13758959516.58,7920376783.63,5403690965.63,2016,1097970770.32
000050,351335393.71,6622115057.18,1019078617.59,29652260560.19,11260233777.86,14474797146.66,15177463413.53,10199033475.04,2017,1821109161.3000002
000050,60499071.76,29249797989.24,2112438805.1,60036990054.02,14539325198.41,26004730643.89,34032259410.13,18974669411.64,2018,2927798760.9500003
000050,121906700.24,28245895117.31,2070999108.86,65451008433.54,14396703383.89,26707224485.2,38743783948.34,20408692687.54,2019,3613795142.75
000055,57339556.28,341555810.21,102380382.21,2327802889.51,1409352294.98,1158320726.68,1169482162.83,1133264176.43,2012,261402422.93
000055,66298730.17,462930269.98,91527650.52,2599557542.57,1777793660.03,1216072177.74,1383485364.83,1332572776.93,2013,324538773.84
000055,48950647.67,489714684.63,98947331.09,3662719900.41,2710021739.96,1300534627.99,2362185272.42,2290541897.5,2014,398829906.45
